candidate_id,nsn,candidate_mpn,risk_level,risk_rank,pass_count,fail_count,marginal_count,unknown_count,qpl_listed,gov_unit_price,gov_quantity,commercial_unit_price,commercial_basis_qty,price_delta_indicative,rationale,qualification_gap_count,qualification_gap_summary,source,composite_score,weight_coverage_pct,gates_failed,country_of_origin,manufacturer,digikey_pn,governing_spec_ref,enriched,lifecycle_status,distributor_count,gov_price_fiscal_year,rank_within_nsn
5999-00-162-1259__1202-FSA-0032-0011-1,5999-00-162-1259,1202-FSA-0032-0011-1,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-DTL-24308 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-1202-FSA-0032-0011-1-ND,MIL-DTL-24308,false,unknown,,,20
5999-00-162-1259__1202-SSA-0016-0005,5999-00-162-1259,1202-SSA-0016-0005,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-DTL-24308 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-1202-SSA-0016-0005-ND,MIL-DTL-24308,false,unknown,,,21
5999-00-162-1259__1202-SSA-0026-0011,5999-00-162-1259,1202-SSA-0026-0011,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-DTL-24308 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-1202-SSA-0026-0011-ND,MIL-DTL-24308,false,unknown,,,22
5999-00-162-1259__1202-SSA-0032-0011,5999-00-162-1259,1202-SSA-0032-0011,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-DTL-24308 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-1202-SSA-0032-0011-ND,MIL-DTL-24308,false,unknown,,,23
5999-00-162-1259__19-04-14206-1298,5999-00-162-1259,19-04-14206-1298,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-DTL-24308 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Parker Chomerics,1944-19-04-14206-1298-DS-ND,MIL-DTL-24308,false,unknown,,,24
5999-00-162-1259__19-04-16162-1298,5999-00-162-1259,19-04-16162-1298,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-DTL-24308 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Parker Chomerics,1944-19-04-16162-1298-DS-ND,MIL-DTL-24308,false,unknown,,,25
5999-00-196-0634__3082,5999-00-196-0634,3082,low,1,0,0,0,7,false,,,0.316,1000,,Composite 0.0 (coverage 38%). Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle status unknown; 6 distributors,5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,0,38,,unknown,Adafruit Industries LLC,1528-1693-ND,MIL-PRF-49464,true,unknown,6,,1
5999-00-196-0634__110991327,5999-00-196-0634,110991327,low,1,0,0,0,7,false,,,1.045,1000,,Composite 7.8 (coverage 38%). Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle status unknown; 8 distributors,5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,7.77778,38,,unknown,"Seeed Technology Co., Ltd",1597-110991327-ND,MIL-PRF-49464,true,unknown,8,,2
5999-00-196-0634__217-36CTRE6,5999-00-196-0634,217-36CTRE6,medium,2,0,0,0,7,false,,,119.8,1000,,Composite 62.2 (coverage 38%). Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle status unknown; 12 distributors,5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,62.2222,38,,unknown,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,MIL-PRF-49464,true,unknown,12,,3
5999-00-196-0634__3083,5999-00-196-0634,3083,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Adafruit Industries LLC,1528-1697-ND,MIL-PRF-49464,false,unknown,,,4
5999-00-196-0634__374124B00035G,5999-00-196-0634,374124B00035G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS317-ND,MIL-PRF-49464,false,unknown,,,5
5999-00-196-0634__374424B00035G,5999-00-196-0634,374424B00035G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS319-ND,MIL-PRF-49464,false,unknown,,,6
5999-00-196-0634__375424B00034G,5999-00-196-0634,375424B00034G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",375424B00034G-ND,MIL-PRF-49464,false,unknown,,,7
5999-00-196-0634__504102B00000G,5999-00-196-0634,504102B00000G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS104-1-ND,MIL-PRF-49464,false,unknown,,,8
5999-00-196-0634__504222B00000G,5999-00-196-0634,504222B00000G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS104-2-ND,MIL-PRF-49464,false,unknown,,,9
5999-00-196-0634__507222B00000G,5999-00-196-0634,507222B00000G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS114-ND,MIL-PRF-49464,false,unknown,,,10
5999-00-196-0634__507302B00000G,5999-00-196-0634,507302B00000G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS115-ND,MIL-PRF-49464,false,unknown,,,11
5999-00-196-0634__513102B02500G,5999-00-196-0634,513102B02500G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS346-ND,MIL-PRF-49464,false,unknown,,,12
5999-00-196-0634__518-95AB,5999-00-196-0634,518-95AB,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Wakefield Thermal Solutions,345-1055-ND,MIL-PRF-49464,false,unknown,,,13
5999-00-196-0634__528-45AB,5999-00-196-0634,528-45AB,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Wakefield Thermal Solutions,345-1057-ND,MIL-PRF-49464,false,unknown,,,14
5999-00-196-0634__529802B02500G,5999-00-196-0634,529802B02500G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS350-ND,MIL-PRF-49464,false,unknown,,,15
5999-00-196-0634__531102B02500G,5999-00-196-0634,531102B02500G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS352-ND,MIL-PRF-49464,false,unknown,,,16
5999-00-196-0634__576802B00000G,5999-00-196-0634,576802B00000G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS121-ND,MIL-PRF-49464,false,unknown,,,17
5999-00-196-0634__576802B04000G,5999-00-196-0634,576802B04000G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS337-ND,MIL-PRF-49464,false,unknown,,,18
5999-00-196-0634__577002B00000G,5999-00-196-0634,577002B00000G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS105-ND,MIL-PRF-49464,false,unknown,,,19
5999-00-196-0634__577102B00000G,5999-00-196-0634,577102B00000G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS106-ND,MIL-PRF-49464,false,unknown,,,20
5999-00-196-0634__577202B00000G,5999-00-196-0634,577202B00000G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS107-ND,MIL-PRF-49464,false,unknown,,,21
5999-00-196-0634__581002B02500G,5999-00-196-0634,581002B02500G,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,"Boyd Laconia, LLC",HS387-ND,MIL-PRF-49464,false,unknown,,,22
5999-00-196-0634__625-25ABT4E,5999-00-196-0634,625-25ABT4E,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Wakefield Thermal Solutions,345-1109-ND,MIL-PRF-49464,false,unknown,,,23
5999-00-196-0634__634-10ABPE,5999-00-196-0634,634-10ABPE,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Wakefield Thermal Solutions,345-1130-ND,MIL-PRF-49464,false,unknown,,,24
5999-00-196-0634__637-10ABPE,5999-00-196-0634,637-10ABPE,unscored,4,0,0,0,7,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 7 measurable requirements; 7 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 7 of 7 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Wakefield Thermal Solutions,345-1126-ND,MIL-PRF-49464,false,unknown,,,25
5999-01-070-6620__07-0201-0237,5999-01-070-6620,07-0201-0237,medium,2,2,0,0,5,false,,,85.96,1000,,Composite 31.1 (coverage 38%). Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle status unknown; single-sourced (1 distributor),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,31.1111,38,,unknown,Parker Chomerics,1944-1210-ND,MIL-PRF-49464,true,unknown,1,,1
5999-01-070-6620__07-0201-0875,5999-01-070-6620,07-0201-0875,medium,2,2,0,0,5,false,,,56.0853,1000,,Composite 31.1 (coverage 38%). Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle status unknown; single-sourced (1 distributor),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,31.1111,38,,unknown,Parker Chomerics,1944-1235-ND,MIL-PRF-49464,true,unknown,1,,2
5999-01-070-6620__07-0202-0094,5999-01-070-6620,07-0202-0094,medium,2,2,0,0,5,false,,,104.81,1000,,Composite 31.1 (coverage 38%). Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle status unknown; single-sourced (1 distributor),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,31.1111,38,,unknown,Parker Chomerics,1944-1171-ND,MIL-PRF-49464,true,unknown,1,,3
5999-01-070-6620__07-0202-0488,5999-01-070-6620,07-0202-0488,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Parker Chomerics,1944-1211-ND,MIL-PRF-49464,false,unknown,,,4
5999-01-070-6620__07-0701-9006,5999-01-070-6620,07-0701-9006,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Parker Chomerics,1944-1083-ND,MIL-PRF-49464,false,unknown,,,5
5999-01-070-6620__07-0702-9009,5999-01-070-6620,07-0702-9009,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Parker Chomerics,1944-1054-ND,MIL-PRF-49464,false,unknown,,,6
5999-01-070-6620__07-0702-9012,5999-01-070-6620,07-0702-9012,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Parker Chomerics,1944-1055-ND,MIL-PRF-49464,false,unknown,,,7
5999-01-070-6620__1201-FSA-0010,5999-01-070-6620,1201-FSA-0010,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-1201-FSA-0010-ND,MIL-PRF-49464,false,unknown,,,8
5999-01-070-6620__1201-FSA-0016,5999-01-070-6620,1201-FSA-0016,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-1201-FSA-0016-ND,MIL-PRF-49464,false,unknown,,,9
5999-01-070-6620__1201-FSA-0018,5999-01-070-6620,1201-FSA-0018,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-1201-FSA-0018-ND,MIL-PRF-49464,false,unknown,,,10
5999-01-070-6620__1201-FSA-0020,5999-01-070-6620,1201-FSA-0020,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-1201-FSA-0020-ND,MIL-PRF-49464,false,unknown,,,11
5999-01-070-6620__152-0032-0254-S,5999-01-070-6620,152-0032-0254-S,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-152-0032-0254-S-ND,MIL-PRF-49464,false,unknown,,,12
5999-01-070-6620__152-0048-0254-S,5999-01-070-6620,152-0048-0254-S,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-152-0048-0254-S-ND,MIL-PRF-49464,false,unknown,,,13
5999-01-070-6620__152-0064-0254-S,5999-01-070-6620,152-0064-0254-S,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-152-0064-0254-S-ND,MIL-PRF-49464,false,unknown,,,14
5999-01-070-6620__154-0032-0254-S,5999-01-070-6620,154-0032-0254-S,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-154-0032-0254-S-ND,MIL-PRF-49464,false,unknown,,,15
5999-01-070-6620__154-0048-0254-S,5999-01-070-6620,154-0048-0254-S,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-154-0048-0254-S-ND,MIL-PRF-49464,false,unknown,,,16
5999-01-070-6620__154-0064-0254-S,5999-01-070-6620,154-0064-0254-S,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-154-0064-0254-S-ND,MIL-PRF-49464,false,unknown,,,17
5999-01-070-6620__410-0008-0500-0500,5999-01-070-6620,410-0008-0500-0500,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-410-0008-0500-0500-ND,MIL-PRF-49464,false,unknown,,,18
5999-01-070-6620__410-0008-2250-10000,5999-01-070-6620,410-0008-2250-10000,unscored,4,2,0,0,5,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 7 measurable requirements; 5 unknown. 5 qualification clauses under MIL-PRF-49464 require testing to verify. 5 of 7 measurable requirements could not be verified (71% unknown); lifecycle/availability unknown (not enriched),5,humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,TE Kemtron,4535-410-0008-2250-10000-ND,MIL-PRF-49464,false,unknown,,,19
